global_idx,state_id,location,timestamp_utc,npz_path
471,sofia_bg_20251004T092853Z_s2c_msil2a_20251004t092041_n0511,sofia_bg,2025-10-04T09:28:53.445000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251004T092853Z_s2c_msil2a_20251004t092041_n0511.npz
472,sofia_bg_20251006T092853Z_s2a_msil2a_20251006t092231_n0511,sofia_bg,2025-10-06T09:28:53.919000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251006T092853Z_s2a_msil2a_20251006t092231_n0511.npz
473,sofia_bg_20251009T092836Z_s2b_msil2a_20251009t092029_n0511,sofia_bg,2025-10-09T09:28:36.535000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251009T092836Z_s2b_msil2a_20251009t092029_n0511.npz
474,sofia_bg_20251014T092849Z_s2c_msil2a_20251014t092041_n0511,sofia_bg,2025-10-14T09:28:49.889000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251014T092849Z_s2c_msil2a_20251014t092041_n0511.npz
475,sofia_bg_20251016T092851Z_s2a_msil2a_20251016t092041_n0511,sofia_bg,2025-10-16T09:28:51.938000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251016T092851Z_s2a_msil2a_20251016t092041_n0511.npz
476,sofia_bg_20251019T092838Z_s2b_msil2a_20251019t092029_n0511,sofia_bg,2025-10-19T09:28:38.434000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251019T092838Z_s2b_msil2a_20251019t092029_n0511.npz
477,sofia_bg_20251024T092850Z_s2c_msil2a_20251024t092051_n0511,sofia_bg,2025-10-24T09:28:50.922000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251024T092850Z_s2c_msil2a_20251024t092051_n0511.npz
478,sofia_bg_20251026T092854Z_s2a_msil2a_20251026t092231_n0511,sofia_bg,2025-10-26T09:28:54.577000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251026T092854Z_s2a_msil2a_20251026t092231_n0511.npz
479,sofia_bg_20251029T092837Z_s2b_msil2a_20251029t092029_n0511,sofia_bg,2025-10-29T09:28:37.050000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251029T092837Z_s2b_msil2a_20251029t092029_n0511.npz
480,sofia_bg_20251103T092851Z_s2c_msil2a_20251103t092201_n0511,sofia_bg,2025-11-03T09:28:51.003000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251103T092851Z_s2c_msil2a_20251103t092201_n0511.npz
481,sofia_bg_20251105T092854Z_s2a_msil2a_20251105t092211_n0511,sofia_bg,2025-11-05T09:28:54.600000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251105T092854Z_s2a_msil2a_20251105t092211_n0511.npz
482,sofia_bg_20251108T092834Z_s2b_msil2a_20251108t092109_n0511,sofia_bg,2025-11-08T09:28:34.011000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251108T092834Z_s2b_msil2a_20251108t092109_n0511.npz
483,sofia_bg_20251113T092847Z_s2c_msil2a_20251113t092241_n0511,sofia_bg,2025-11-13T09:28:47.768000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251113T092847Z_s2c_msil2a_20251113t092241_n0511.npz
484,sofia_bg_20251115T092853Z_s2a_msil2a_20251115t092301_n0511,sofia_bg,2025-11-15T09:28:53.515000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251115T092853Z_s2a_msil2a_20251115t092301_n0511.npz
485,sofia_bg_20251118T092833Z_s2b_msil2a_20251118t092159_n0511,sofia_bg,2025-11-18T09:28:33.893000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251118T092833Z_s2b_msil2a_20251118t092159_n0511.npz
486,sofia_bg_20251123T092847Z_s2c_msil2a_20251123t092331_n0511,sofia_bg,2025-11-23T09:28:47.999000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251123T092847Z_s2c_msil2a_20251123t092331_n0511.npz
487,sofia_bg_20251125T092855Z_s2a_msil2a_20251125t092341_n0511,sofia_bg,2025-11-25T09:28:55.429000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251125T092855Z_s2a_msil2a_20251125t092341_n0511.npz
488,sofia_bg_20251128T092830Z_s2b_msil2a_20251128t092229_n0511,sofia_bg,2025-11-28T09:28:30.865000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251128T092830Z_s2b_msil2a_20251128t092229_n0511.npz
489,sofia_bg_20251203T092845Z_s2c_msil2a_20251203t092351_n0511,sofia_bg,2025-12-03T09:28:45.845000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251203T092845Z_s2c_msil2a_20251203t092351_n0511.npz
490,sofia_bg_20251205T092854Z_s2a_msil2a_20251205t092411_n0511,sofia_bg,2025-12-05T09:28:54.300000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251205T092854Z_s2a_msil2a_20251205t092411_n0511.npz
491,sofia_bg_20251208T092835Z_s2b_msil2a_20251208t092259_n0511,sofia_bg,2025-12-08T09:28:35.380000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251208T092835Z_s2b_msil2a_20251208t092259_n0511.npz
492,sofia_bg_20251213T092846Z_s2c_msil2a_20251213t092411_n0511,sofia_bg,2025-12-13T09:28:46.594000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251213T092846Z_s2c_msil2a_20251213t092411_n0511.npz
493,sofia_bg_20251218T092836Z_s2b_msil2a_20251218t092319_n0511,sofia_bg,2025-12-18T09:28:36.170000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251218T092836Z_s2b_msil2a_20251218t092319_n0511.npz
494,sofia_bg_20251223T092845Z_s2c_msil2a_20251223t092421_n0511,sofia_bg,2025-12-23T09:28:45.950000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251223T092845Z_s2c_msil2a_20251223t092421_n0511.npz
495,sofia_bg_20251225T092857Z_s2a_msil2a_20251225t092431_n0511,sofia_bg,2025-12-25T09:28:57.736000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251225T092857Z_s2a_msil2a_20251225t092431_n0511.npz
496,sofia_bg_20251228T092837Z_s2b_msil2a_20251228t092319_n0511,sofia_bg,2025-12-28T09:28:37.642000+00:00,cloud_state_dataset\states_npz\sofia_bg_20251228T092837Z_s2b_msil2a_20251228t092319_n0511.npz
